event	E	sd	signal/noise	char_func_max
CMTSOLUTION_200901062248A	0.654912390016	0.0401942083602	14.0441286851	0.798309997038
CMTSOLUTION_200901081921A	0.930697447799	0.0401375864589	576.895149942	0.97599582761
CMTSOLUTION_200901130104A	1.17398588833	0.253214941003	154.223256021	0.867653085791
CMTSOLUTION_200901151749A	0.906978773577	0.0584617226241	3328.26686621	0.882390138616
CMTSOLUTION_200901221340A	1.01966903213	0.036954047249	260.041458966	0.995466042217
CMTSOLUTION_200901222016A	1.15566615819	0.0605481710687	85.9534322301	-0.916178110686
CMTSOLUTION_200902111734A	1.87198051274	0.138317041563	4495.79885406	-0.944248492593
CMTSOLUTION_200902111825A	1.87395085962	0.134285320562	52.3932758245	-0.949649268445
CMTSOLUTION_200902120349A	1.15347575481	0.0626280250254	292.573197376	0.980269629822
CMTSOLUTION_200902120830A	1.09148064018	0.13460125903	44.5435425027	0.851548041658
CMTSOLUTION_200902121315A	1.07224887949	0.0826722219291	225.512543658	0.982102269331
CMTSOLUTION_200902151004A	1.15415594316	0.00786709955105	95.7179847659	0.973766062258
CMTSOLUTION_200902162316A	1.03979888489	0.147183949788	363.10129707	0.875226391819
CMTSOLUTION_200902170528A	0.547175693282	0.0720179255896	7.96835290424	-0.936477835754
CMTSOLUTION_200902221745A	0.814644848034	0.0634741600449	123.070075228	0.901146234259
CMTSOLUTION_200902281433A	1.21692117859	0.161432797186	117.766281226	0.887009975634
CMTSOLUTION_200903061050A	0.952202020124	0.0736310945679	2145.44457471	0.985836947577
CMTSOLUTION_200903122323A	0.98772100563	0.0959111160538	568.3653331	0.95110306692
CMTSOLUTION_200903161415A	1.11835763304	0.12745369585	383.452183887	0.872420328181
CMTSOLUTION_200904010355A	0.81411171631	0.0418855192219	633.757485252	0.902142191887
CMTSOLUTION_200904040531A	0.797143260917	0.037405981314	409.797013107	0.950398799517
CMTSOLUTION_200904070423A	0.97898195721	0.0561579827868	6558.9567141	0.984357064838
CMTSOLUTION_200904152001A	1.04208945279	0.097899172661	81.8775198493	0.949880360677
CMTSOLUTION_200904161457A	1.11960139096	0.128593056613	659.380732904	0.96993519572
CMTSOLUTION_200904170208A	0.700520305256	0.0362197637419	97.2525632852	0.968298332154
CMTSOLUTION_200904181917A	0.970791766216	0.0508444379153	1630.13067929	0.986214745938
CMTSOLUTION_200904190523A	1.80275114547	0.176896251559	42.5233014766	-0.892099460173
CMTSOLUTION_200904210526A	1.07953148964	0.0657239748006	176.007660289	0.977564447695
CMTSOLUTION_200904251718A	0.884961154407	0.0837028740733	74.8684421672	0.966285271609
CMTSOLUTION_200904281954A	1.00016595688	0.143364356589	82.8329412618	0.913386379947
CMTSOLUTION_200905031621A	0.955567259903	0.0255595851733	252.596026402	0.987870674527
CMTSOLUTION_200905100116A	1.01039113841	0.0745874913817	540.241981198	0.945861838551
CMTSOLUTION_200905120126A	0.970146968955	0.0236096357892	103.374891017	0.958999936178
CMTSOLUTION_200905191735A	0.917492305082	0.0893514493585	91.6262365717	0.959895271422
CMTSOLUTION_200905241617A	NOT FOUND	NOT FOUND	122.802519932	0.480021820319
CMTSOLUTION_200905280824A	1.09279975544	0.0667075769986	4643.56603017	0.992503074635
CMTSOLUTION_200906041725A	1.03318735437	0.0568815010722	265.107688625	0.90636773653
CMTSOLUTION_200906050330A	2.20797875974	0.310989041246	3168.64130111	0.752147332428
CMTSOLUTION_200906062033A	0.914364431	0.046098965311	160.506730887	0.977092345357
CMTSOLUTION_200906140558A	0.658529027729	0.0341862562353	479.279517586	0.964574260888
CMTSOLUTION_200906162005A	1.22623402007	0.0510454265907	333.296308891	0.94827593285
CMTSOLUTION_200906191405A	0.73653062415	0.137000726214	245.30059424	0.785351144648
CMTSOLUTION_200906200828A	NOT FOUND	NOT FOUND	16.5294580176	0.405540316063
CMTSOLUTION_200906231419A	0.706464095117	0.0153113322583	449.185528213	0.872304515118
CMTSOLUTION_200907010930A	0.921248718064	0.0791077954723	2562.59962736	0.959830583647
CMTSOLUTION_200907040649A	0.823822446717	0.0384773880445	214.617165547	0.965930566017
CMTSOLUTION_200907061453A	1.09489550576	0.0187111732446	124.416879508	0.905277505665
CMTSOLUTION_200907071911A	1.02858789851	0.0586291669504	488.668090181	0.991445935822
CMTSOLUTION_200907081923A	1.16855620236	0.0754132559455	203.781821724	0.948332379019
CMTSOLUTION_200907120612A	3.18323445834	0.539180957758	75.3741096204	-0.895090305109
CMTSOLUTION_200907131805A	0.800745325306	0.119416951833	896.521265309	0.873502971714
CMTSOLUTION_200907300737A	1.72639037782	0.177986548376	9.96181610028	0.722619952513
CMTSOLUTION_200908020854A	1.65012724339	0.276322082255	78.4602528811	0.915438681236
CMTSOLUTION_200908031800A	1.20801039476	0.128896315121	4628.53901675	0.844345939579
CMTSOLUTION_200908031840A	1.1544356254	0.163161058112	1072.50975343	0.785906979075
CMTSOLUTION_200908050018A	0.880197343296	0.0580935216275	437.219258444	0.956673337073
CMTSOLUTION_200908091055A	0.862148558277	0.131845927806	1186.59247076	0.601594951447
CMTSOLUTION_200908100406A	0.883928198526	0.0650829045388	545.462736428	0.996511900635
CMTSOLUTION_200908101955A	1.22126486149	0.130791757227	7107.69291181	0.90771185593
CMTSOLUTION_200908122248A	1.07101567243	0.0931505528308	1119.15799652	0.971987856968
CMTSOLUTION_200908160738A	DiffNPTS	DiffNPTS	DiffDelta	DiffNPTS
CMTSOLUTION_200908170005A	0.884351314785	0.0379510679598	13604.1633186	-0.615716485919
CMTSOLUTION_200908171011A	1.18160174561	0.0636887471404	501.407920271	0.843642162238
CMTSOLUTION_200908200635A	1.04007464469	0.0598419678289	1277.05797017	0.987770157842
CMTSOLUTION_200908280151A	NOT FOUND	NOT FOUND	1719.36079042	-0.464205826861
CMTSOLUTION_200908280152A	1.46490715355	0.0549397753193	1240.58685185	0.761939318907
CMTSOLUTION_200909020755A	1.23078744732	0.239226154575	3956.5831785	0.884860668275
CMTSOLUTION_200909031326A	NOT FOUND	NOT FOUND	102.34545452	-0.184789757053
CMTSOLUTION_200909062149A	0.948758084751	0.124606350223	315.899030825	0.904142627845
CMTSOLUTION_200909071612A	2.46477019467	0.389413479956	197.887639493	0.680031740729
CMTSOLUTION_200909072241A	1.23911644533	0.0366004211716	957.920431677	0.962793335363
CMTSOLUTION_200909122006A	1.01117138314	0.0437416474161	930.116175879	0.963310852453
CMTSOLUTION_200909172321A	1.4791138563	0.23221194311	144.088208102	0.846876787204
CMTSOLUTION_200909210853A	1.10696810305	0.391213138212	287.03397678	0.859732610982
CMTSOLUTION_200909240716A	0.955373193675	0.0194374974394	1348.1818413	0.98269443196
CMTSOLUTION_200909301016A	0.709997181213	0.142210564727	11541.057123	0.877190129427
CMTSOLUTION_200910010152A	1.13372875064	0.127976327757	1508.70730045	0.922856064824
CMTSOLUTION_200910041058A	NOT FOUND	NOT FOUND	134.074938931	-0.460719087018
CMTSOLUTION_200911280604A	1.04618023829	0.0396843608947	116.90238177	0.945776800286
CMTSOLUTION_200911281810A	0.80192438193	0.0201827018038	148.83884506	0.958899859779
CMTSOLUTION_200912091600A	1.01280277928	0.077643645384	1440.81614469	0.977044187369
CMTSOLUTION_200912100230A	2.43687015812	0.0999253259188	169.382827885	-0.895075585035
CMTSOLUTION_200912170137A	NOT FOUND	NOT FOUND	1122.95354593	0.198087443317
CMTSOLUTION_200912171455A	NOT FOUND	NOT FOUND	80.1096133844	0.301744288464
CMTSOLUTION_200912191302A	0.932239319658	0.0669540243066	1108.57509437	0.994191705354
CMTSOLUTION_200912192319A	0.935104583392	0.027829192403	214.928821593	0.980164748226
CMTSOLUTION_200912240023A	NOT FOUND	NOT FOUND	178.356597661	0.533472597045
CMTSOLUTION_200912260857A	1.06440421645	0.0703417399008	117.729777011	0.960775238859
CMTSOLUTION_201001020845A	0.794349598252	0.150989394385	162.196129872	0.953242432254
CMTSOLUTION_201001032148A	0.935523965847	0.0516459399402	1371.6532032	0.867922020033
CMTSOLUTION_201001032236A	0.854502931104	0.0444696073868	869.875940312	0.865094654894
CMTSOLUTION_201001050455A	1.06241427391	0.043780741917	1355.68195346	0.978710113351
CMTSOLUTION_201001051215A	1.29749788191	0.0633035756419	1336.36624202	0.954165000045
CMTSOLUTION_201001051311A	1.27387053327	0.0594923204446	92.6053780593	0.957851019801
CMTSOLUTION_201001090551A	NOT FOUND	NOT FOUND	28.6389945792	-0.126577087496
CMTSOLUTION_201001171200A	1.02355067538	0.0186649351773	231.891023989	0.950711261368
CMTSOLUTION_201001181556A	1.04578073116	0.0417389420249	163.363005869	-0.961971421877
CMTSOLUTION_201001220046A	NOT FOUND	NOT FOUND	74.4524633579	-0.240002812269
CMTSOLUTION_201002012228A	0.925972027797	0.0625848261305	247.391417167	0.967762893588
CMTSOLUTION_201002050659A	1.00470711265	0.134197252205	247.277857211	0.969975614849
CMTSOLUTION_201002060444A	1.03064580433	0.0487315111822	467.52770447	0.995874685508
CMTSOLUTION_201002070610A	1.56623589744	0.132677599171	580.34967528	0.932389096491
CMTSOLUTION_201002112156A	NOT FOUND	NOT FOUND	341.853479264	0.493584396845
CMTSOLUTION_201002152151A	NOT FOUND	NOT FOUND	139.901596979	0.564587095183
CMTSOLUTION_201002180113A	0.500842695363	0.0563745174577	992.25666759	-0.705805851349
CMTSOLUTION_201002231025A	NOT FOUND	NOT FOUND	20.0023744457	-0.397110569127
CMTSOLUTION_201002262031A	1.29993435827	0.38088654562	4588.03686242	0.682045895944
CMTSOLUTION_201002271545A	1.04021295017	0.123523129391	12.8286850056	0.948560216962
CMTSOLUTION_201002271900A	0.921836968411	0.0846617917868	15.8769210458	0.99605337052
CMTSOLUTION_201002281125A	0.830083446442	0.0472870752154	327.798706976	0.985144341379
CMTSOLUTION_201003031744A	1.08447870265	0.0359349458296	148.472430821	0.980760583562
